Date,Open,High,Low,Close,Volume,Adj Close,Date,NDX,DJIA,SP500
2014-03-21,188.5,188.699997,186.399994,186.669998,12535200,169.594915,2014-03-21,3653.070068,16302.769531,1866.52002
2014-03-24,187.429993,189.440002,187.369995,188.25,5738500,171.03038999999998,2014-03-24,3617.389893,16276.69043,1857.439941
2014-03-25,188.759995,195.399994,188.699997,195.03999299999998,10912700,177.199289,2014-03-25,3629.72998,16367.879883,1865.619995
2014-03-26,194.979996,195.630005,191.96000700000002,192.619995,6851700,175.000653,2014-03-26,3582.889893,16268.990234,1852.560059
2014-03-27,191.91000400000001,192.669998,189.320007,189.830002,6767700,172.465866,2014-03-27,3563.129883,16264.230469,1849.040039
2014-03-28,189.940002,192.619995,189.110001,190.449997,5194400,173.029149,2014-03-28,3571.48999,16323.05957,1857.619995
2014-03-31,191.639999,193.770004,191.399994,192.490005,8537300,174.882554,2014-03-31,3595.73999,16457.660156,1872.339966
2014-01-04,193.119995,195.130005,192.779999,194.5,5394100,176.70869,2014-04-01,3658.399902,16532.609375,1885.52002
2014-02-04,194.240005,194.5,192.490005,193.550003,4924100,175.84559099999998,2014-04-02,3665.98999,16573.0,1890.900024
2014-03-04,193.199997,193.380005,192.350006,192.690002,4091100,175.064257,2014-04-03,3637.580078,16572.550781,1888.77002
2014-04-04,193.119995,193.970001,191.279999,191.770004,6089900,174.228413,2014-04-04,3539.379883,16412.710938,1865.089966
2014-07-04,191.720001,195.309998,191.570007,194.520004,6740500,176.726865,2014-04-07,3507.75,16245.870117,1845.040039
2014-08-04,193.889999,194.169998,192.690002,193.28999299999998,5125000,175.609365,2014-04-08,3538.22998,16256.139648,1851.959961
2014-09-04,193.880005,197.0,193.600006,196.639999,5480100,178.65294,2014-04-09,3600.439941,16437.179688,1872.180054
2014-10-04,196.059998,199.21000700000002,195.66000400000001,195.679993,8417900,177.780747,2014-04-10,3487.76001,16170.219727,1833.079956
2014-11-04,195.03999299999998,197.0,194.270004,195.190002,4835000,177.335577,2014-04-11,3446.850098,16026.75,1815.689941
2014-04-14,196.240005,198.240005,195.880005,197.770004,5431100,179.679581,2014-04-14,3474.629883,16173.240234,1830.609985
2014-04-15,195.979996,197.41000400000001,195.419998,197.020004,5351300,178.998185,2014-04-15,3487.850098,16262.55957,1842.97998
2014-04-16,198.050003,198.71000700000002,195.0,196.399994,8527300,178.434888,2014-04-16,3533.090088,16424.849609,1862.310059
2014-04-17,187.25,190.699997,187.009995,190.009995,11249600,172.629395,2014-04-17,3534.530029,16408.539062,1864.849976
2014-04-21,189.800003,192.809998,189.740005,192.270004,5419700,174.682677,2014-04-21,3559.949951,16449.25,1871.890015
2014-04-22,192.009995,193.0,191.199997,192.149994,3878600,174.573644,2014-04-22,3588.810059,16514.369141,1879.550049
2014-04-23,191.78999299999998,192.41000400000001,190.110001,191.729996,4736400,174.192064,2014-04-23,3557.040039,16501.650391,1875.390015
2014-04-24,192.220001,192.220001,190.029999,190.220001,4407100,172.820192,2014-04-24,3591.030029,16501.650391,1878.609985
2014-04-25,190.53999299999998,190.669998,189.110001,189.630005,3871000,172.28416299999998,2014-04-25,3533.100098,16361.459961,1863.400024
2014-04-28,191.139999,193.990005,190.580002,193.139999,5638300,175.47309199999998,2014-04-28,3545.030029,16448.740234,1869.430054
2014-04-29,193.58999599999999,195.940002,193.41000400000001,195.110001,4626300,177.262893,2014-04-29,3573.98999,16535.369141,1878.329956
2014-04-30,194.380005,196.860001,194.350006,196.470001,4206800,178.498491,2014-04-30,3582.02002,16580.839844,1883.949951
2014-01-05,196.309998,196.740005,193.149994,193.529999,3674000,175.827417,2014-05-01,3594.360107,16558.869141,1883.680054
2014-02-05,193.75,193.83999599999999,191.25,191.440002,3049900,173.928597,2014-05-02,3587.639893,16512.890625,1881.140015
2014-05-05,191.050003,191.490005,189.800003,191.259995,2222100,173.76505500000002,2014-05-05,3605.090088,16530.550781,1884.660034
2014-06-05,190.929993,190.949997,189.25,190.029999,3188700,172.647569,2014-05-06,3556.51001,16401.019531,1867.719971
2014-07-05,189.33999599999999,190.300003,186.929993,189.300003,3821000,172.985683,2014-05-07,3546.469971,16518.539062,1878.209961
2014-08-05,189.16000400000001,190.570007,188.229996,188.91000400000001,2431900,172.629294,2014-05-08,3540.419922,16550.970703,1875.630005
2014-09-05,188.979996,190.58999599999999,188.369995,190.080002,2261600,173.698459,2014-05-09,3555.699951,16583.339844,1878.47998
2014-12-05,191.119995,193.020004,190.940002,192.570007,3777400,175.97387,2014-05-12,3612.72998,16695.470703,1896.650024
2014-05-13,192.78999299999998,193.029999,191.759995,192.190002,2226600,175.626615,2014-05-13,3611.129883,16715.439453,1897.449951
2014-05-14,191.91000400000001,191.990005,188.169998,188.720001,5251500,172.455667,2014-05-14,3593.25,16613.970703,1888.530029
2014-05-15,189.070007,189.080002,186.179993,186.46000700000002,4202200,170.390444,2014-05-15,3565.169922,16446.810547,1870.849976
2014-05-16,186.270004,187.41000400000001,185.929993,187.059998,3949500,170.938726,2014-05-16,3587.199951,16491.310547,1877.859985
2014-05-19,186.610001,187.130005,186.03999299999998,187.0,3270700,170.88389899999999,2014-05-19,3615.620117,16511.859375,1885.079956
2014-05-20,186.25,186.699997,184.699997,184.889999,3026500,168.95574399999998,2014-05-20,3600.310059,16374.30957,1872.829956
2014-05-21,185.850006,187.16000400000001,184.949997,186.389999,2988000,170.32647,2014-05-21,3635.610107,16533.060547,1888.030029
2014-05-22,186.449997,186.449997,185.029999,185.679993,2218000,169.677653,2014-05-22,3650.860107,16543.080078,1892.48999
2014-05-23,185.83999599999999,186.139999,185.309998,185.940002,2562900,169.915255,2014-05-23,3677.330078,16606.269531,1900.530029
2014-05-27,184.800003,185.649994,183.929993,184.779999,4793800,168.855223,2014-05-27,3723.070068,16675.5,1911.910034
2014-05-28,184.479996,184.880005,182.940002,183.080002,3721600,167.301736,2014-05-28,3712.26001,16633.179688,1909.780029
2014-05-29,183.639999,183.779999,182.330002,183.759995,2759900,167.923125,2014-05-29,3735.719971,16698.740234,1920.030029
2014-05-30,183.380005,184.570007,182.490005,184.360001,4620500,168.471421,2014-05-30,3736.820068,16717.169922,1923.569946
2014-02-06,184.759995,186.279999,184.669998,185.690002,3200500,169.686801,2014-06-02,3732.959961,16743.630859,1924.969971
2014-03-06,185.550003,185.759995,184.119995,184.369995,2517100,168.480555,2014-06-03,3730.070068,16722.339844,1924.23999
2014-04-06,184.71000700000002,185.449997,184.199997,184.509995,2376800,168.608488,2014-06-04,3743.590088,16737.529297,1927.880005
2014-05-06,184.66000400000001,186.08999599999999,183.919998,185.979996,2852200,169.95180200000001,2014-06-05,3776.949951,16836.109375,1940.459961
2014-06-06,186.470001,187.649994,185.899994,186.369995,3296700,170.30819,2014-06-06,3794.570068,16924.279297,1949.439941
2014-09-06,186.220001,187.639999,185.96000700000002,186.220001,2728400,170.171123,2014-06-09,3795.73999,16943.099609,1951.27002
2014-10-06,186.199997,186.220001,183.820007,184.28999299999998,4154900,168.407447,2014-06-10,3800.860107,16945.919922,1950.790039
2014-11-06,183.610001,184.199997,182.009995,182.25,4061700,166.543266,2014-06-11,3797.850098,16843.880859,1943.890015
2014-12-06,182.479996,182.550003,180.91000400000001,181.220001,4425300,165.602035,2014-06-12,3763.800049,16734.189453,1930.109985
2014-06-13,182.0,183.0,181.520004,182.559998,2773600,166.826547,2014-06-13,3775.560059,16775.740234,1936.160034
2014-06-16,182.399994,182.71000700000002,181.240005,182.350006,3556200,166.63465300000001,2014-06-16,3779.929932,16781.009766,1937.780029
2014-06-17,181.899994,182.809998,181.559998,182.259995,2460900,166.552399,2014-06-17,3781.320068,16808.490234,1941.98999
2014-06-18,182.03999299999998,183.610001,181.78999299999998,183.600006,3931800,167.776925,2014-06-18,3804.610107,16906.619141,1956.97998
2014-06-19,184.119995,184.470001,182.360001,182.820007,3551100,167.064148,2014-06-19,3800.800049,16921.460938,1959.47998
2014-06-20,182.58999599999999,182.669998,181.399994,181.550003,10686800,165.903596,2014-06-20,3802.639893,16947.080078,1962.869995
2014-06-23,181.919998,182.25,181.0,182.139999,3231700,166.442745,2014-06-23,3805.310059,16937.259766,1962.609985
2014-06-24,181.5,183.0,180.649994,180.880005,3875400,165.29134,2014-06-24,3799.530029,16818.130859,1949.97998
2014-06-25,180.25,180.970001,180.059998,180.720001,2762800,165.145126,2014-06-25,3827.330078,16867.509766,1959.530029
2014-06-26,180.869995,181.369995,179.270004,180.369995,3258500,164.825284,2014-06-26,3826.909912,16846.130859,1957.219971
2014-06-27,179.770004,182.46000700000002,179.66000400000001,181.71000700000002,4575500,166.04981,2014-06-27,3844.439941,16851.839844,1960.959961
2014-06-30,181.330002,181.929993,180.259995,181.270004,4223800,165.647728,2014-06-30,3849.47998,16826.599609,1960.22998
2014-01-07,181.699997,187.270004,181.699997,186.350006,6643100,170.28992399999998,2014-07-01,3894.330078,16956.070312,1973.319946
2014-02-07,186.33999599999999,188.990005,186.169998,188.389999,5093000,172.15410500000002,2014-07-02,3899.27002,16976.240234,1974.619995
2014-03-07,188.389999,188.809998,187.350006,188.529999,2422400,172.282039,2014-07-03,3923.01001,17068.259766,1985.439941
2014-07-07,187.610001,188.270004,187.440002,188.03999299999998,2958700,171.834264,2014-07-07,3910.709961,17024.210938,1977.650024
2014-08-07,187.649994,188.080002,186.369995,187.220001,3135100,171.08494,2014-07-08,3864.070068,16906.619141,1963.709961
2014-09-07,187.679993,188.899994,186.889999,188.419998,3309600,172.18151899999998,2014-07-09,3892.909912,16985.609375,1972.829956
2014-10-07,186.440002,188.050003,186.21000700000002,187.699997,3177800,171.52356899999998,2014-07-10,3880.040039,16915.070312,1964.680054
2014-11-07,187.729996,188.350006,186.71000700000002,188.0,2402500,171.797717,2014-07-11,3904.580078,16943.810547,1967.569946
2014-07-14,188.550003,190.440002,188.529999,189.860001,4501100,173.49741799999998,2014-07-14,3929.459961,17055.419922,1977.099976
2014-07-15,189.53999299999998,190.080002,188.21000700000002,188.490005,4864700,172.24549299999998,2014-07-15,3914.459961,17060.679688,1973.280029
2014-07-16,192.240005,193.360001,190.759995,192.360001,7812600,175.781963,2014-07-16,3932.330078,17138.199219,1981.569946
2014-07-17,192.360001,195.949997,192.0,192.490005,8872300,175.90076299999998,2014-07-17,3878.01001,16976.810547,1958.119995
2014-07-18,191.96000700000002,193.440002,190.0,192.5,8166400,175.909896,2014-07-18,3939.889893,17100.179688,1978.219971
2014-07-21,191.300003,191.699997,189.25,190.850006,4154400,174.402103,2014-07-21,3934.139893,17051.730469,1973.630005
2014-07-22,191.58999599999999,194.720001,191.559998,194.08999599999999,4853000,177.36286299999998,2014-07-22,3961.620117,17113.539062,1983.530029
2014-07-23,194.110001,194.899994,193.570007,193.630005,3584200,176.942515,2014-07-23,3986.189941,17086.630859,1987.01001
2014-07-24,193.949997,195.619995,193.75,195.240005,3612700,178.41376200000002,2014-07-24,3983.189941,17083.800781,1987.97998
2014-07-25,195.300003,195.899994,193.78999299999998,194.399994,3376400,177.646144,2014-07-25,3965.169922,16960.570312,1978.339966
2014-07-28,194.300003,196.399994,193.649994,195.779999,3242400,178.907217,2014-07-28,3967.23999,16982.589844,1978.910034
2014-07-29,195.300003,195.889999,194.53999299999998,194.570007,3264100,177.80150600000002,2014-07-29,3959.030029,16912.109375,1969.949951
2014-07-30,195.199997,195.990005,192.899994,194.0,3943800,177.280623,2014-07-30,3976.070068,16880.359375,1970.069946
2014-07-31,192.83999599999999,194.28999299999998,191.53999299999998,191.669998,4207500,175.15142600000001,2014-07-31,3892.5,16563.300781,1930.670044
2014-01-08,190.5,191.5,188.860001,189.149994,5181100,172.848602,2014-08-01,3879.669922,16493.369141,1925.150024
2014-04-08,189.350006,189.949997,188.600006,189.639999,2125900,173.296377,2014-08-04,3908.77002,16569.279297,1938.98999
2014-05-08,188.75,189.199997,186.440002,187.100006,3307900,170.975287,2014-08-05,3874.939941,16429.470703,1920.209961
2014-06-08,185.360001,186.880005,184.440002,185.970001,3847000,170.947705,2014-08-06,3874.27002,16443.339844,1920.23999
2014-07-08,186.639999,186.679993,183.580002,184.300003,2708600,169.412606,2014-08-07,3857.939941,16368.269531,1909.569946
2014-08-08,184.399994,186.669998,183.580002,186.630005,2781500,171.554395,2014-08-08,3888.090088,16553.929688,1931.589966
2014-11-08,187.809998,188.360001,186.279999,187.470001,2527200,172.326538,2014-08-11,3910.459961,16569.980469,1936.920044
2014-12-08,187.449997,188.690002,186.809998,187.33999599999999,1858600,172.20703400000002,2014-08-12,3905.22998,16560.539062,1933.75
2014-08-13,188.0,188.479996,187.369995,187.949997,1795000,172.76776,2014-08-13,3949.199951,16651.800781,1946.719971
2014-08-14,187.570007,188.169998,186.929993,187.880005,1929500,172.703422,2014-08-14,3969.110107,16713.580078,1955.180054
2014-08-15,187.850006,188.880005,186.78999299999998,187.380005,2814800,172.24381100000002,2014-08-15,3987.51001,16662.910156,1955.060059
2014-08-18,188.100006,189.809998,187.759995,189.360001,2420300,174.063867,2014-08-18,4020.5,16838.740234,1971.73999
2014-08-19,190.03999299999998,190.25,189.360001,190.070007,2040100,174.71652,2014-08-19,4040.129883,16919.589844,1981.599976
2014-08-20,189.860001,190.389999,189.25,190.100006,2177600,174.74409599999998,2014-08-20,4040.709961,16979.130859,1986.51001
2014-08-21,190.899994,192.070007,190.5,191.229996,2496500,175.78280700000002,2014-08-21,4047.030029,17039.490234,1992.369995
2014-08-22,190.770004,191.880005,190.28999299999998,190.41000400000001,1940300,175.029053,2014-08-22,4052.75,17001.220703,1988.400024
2014-08-25,191.389999,191.809998,190.71000700000002,191.16000400000001,1723600,175.718469,2014-08-25,4067.47998,17076.869141,1997.920044
2014-08-26,191.020004,193.529999,191.020004,192.990005,3175400,177.400647,2014-08-26,4071.669922,17106.699219,2000.02002
2014-08-27,193.029999,194.130005,191.559998,192.25,2190200,176.720418,2014-08-27,4073.179932,17122.009766,2000.119995
2014-08-28,191.470001,192.300003,190.66000400000001,192.0,1503600,176.490612,2014-08-28,4066.27002,17079.570312,1996.73999
2014-08-29,192.279999,192.75,191.139999,192.300003,2909400,176.766381,2014-08-29,4082.560059,17098.449219,2003.369995
2014-02-09,192.679993,192.970001,190.929993,191.559998,2679700,176.086152,2014-09-02,4095.810059,17067.560547,2002.280029
2014-03-09,192.389999,192.949997,191.860001,191.949997,1822800,176.444648,2014-09-03,4070.959961,17078.279297,2000.719971
2014-04-09,191.690002,192.690002,190.059998,190.679993,2865000,175.277232,2014-09-04,4066.129883,17069.580078,1997.650024
2014-05-09,190.529999,191.75,190.08999599999999,191.199997,2260200,175.755232,2014-09-05,4089.919922,17137.359375,2007.709961
2014-08-09,190.75,191.199997,189.509995,190.139999,2524200,174.78085900000002,2014-09-08,4095.469971,17111.419922,2001.540039
2014-09-09,190.33999599999999,190.740005,189.779999,189.990005,2403600,174.642981,2014-09-09,4061.879883,17013.869141,1988.439941
2014-10-09,190.119995,192.149994,190.100006,191.53999299999998,2764000,176.06776399999998,2014-09-10,4094.969971,17068.710938,1995.689941
2014-11-09,191.080002,192.779999,190.119995,191.720001,2298500,176.23323100000002,2014-09-11,4092.649902,17049.0,1997.449951
2014-12-09,191.470001,191.600006,190.570007,191.279999,2901000,175.828771,2014-09-12,4069.22998,16987.509766,1985.540039
2014-09-15,191.419998,192.490005,190.580002,191.809998,2456400,176.315958,2014-09-15,4029.889893,17031.140625,1984.130005
2014-09-16,191.25,193.570007,190.820007,192.96000700000002,2561500,177.373071,2014-09-16,4067.27002,17131.970703,1998.97998
2014-09-17,193.220001,193.639999,192.300003,192.800003,3210800,177.225992,2014-09-17,4073.570068,17156.849609,2001.569946
2014-09-18,192.78999299999998,194.130005,192.71000700000002,193.75,2963300,178.09925,2014-09-18,4103.080078,17265.990234,2011.359985
2014-09-19,194.53999299999998,195.0,193.190002,194.0,8852000,178.329056,2014-09-19,4100.089844,17279.740234,2010.400024
2014-09-22,193.720001,194.139999,192.630005,193.110001,3318000,177.510949,2014-09-22,4061.22998,17172.679688,1994.290039
2014-09-23,192.75,193.070007,191.520004,191.619995,3301800,176.141303,2014-09-23,4051.570068,17055.869141,1982.77002
2014-09-24,191.0,192.449997,189.880005,192.309998,3082600,176.775569,2014-09-24,4094.310059,17210.060547,1998.300049
2014-09-25,192.050003,192.5,188.970001,189.009995,4151400,173.742133,2014-09-25,4007.820068,16945.800781,1965.98999
2014-09-26,188.929993,190.330002,188.610001,190.059998,2493900,174.70731899999998,2014-09-26,4053.719971,17113.150391,1982.849976
2014-09-29,188.509995,189.96000700000002,188.119995,189.639999,2336300,174.321248,2014-09-29,4047.179932,17071.220703,1977.800049
2014-09-30,189.639999,190.850006,189.149994,189.830002,2932600,174.495902,2014-09-30,4049.449951,17042.900391,1972.290039
2014-01-10,189.91000400000001,190.399994,186.78999299999998,187.169998,3723200,172.050768,2014-10-01,3984.73999,16804.710938,1946.160034
2014-02-10,187.66000400000001,187.779999,186.240005,186.91000400000001,2283100,171.811776,2014-10-02,3985.870117,16801.050781,1946.170044
2014-03-10,188.110001,189.369995,187.559998,188.669998,3071500,173.429601,2014-10-03,4027.310059,17009.689453,1967.900024
2014-06-10,189.690002,190.889999,188.71000700000002,189.03999299999998,2099500,173.769709,2014-10-06,4016.27002,16991.910156,1964.819946
2014-07-10,187.770004,188.119995,185.53999299999998,185.71000700000002,2991300,170.70871200000002,2014-10-07,3958.590088,16719.390625,1935.099976
2014-08-10,185.970001,189.600006,185.610001,189.360001,2984800,174.063867,2014-10-08,4041.120117,16994.220703,1968.890015
2014-09-10,189.119995,189.5,186.08999599999999,186.419998,2625400,171.361352,2014-10-09,3969.320068,16659.25,1928.209961
2014-10-10,185.860001,187.740005,185.100006,185.929993,5090200,170.910928,2014-10-10,3870.860107,16544.099609,1906.130005
2014-10-13,185.490005,186.649994,183.419998,183.520004,3596700,168.69561399999998,2014-10-13,3808.0,16321.070312,1874.73999
2014-10-14,184.889999,185.720001,183.58999599999999,183.800003,3924700,168.952995,2014-10-14,3810.449951,16315.19043,1877.699951
2014-10-15,182.46000700000002,183.78999299999998,178.75,181.75,6895800,167.068587,2014-10-15,3785.969971,16141.740234,1862.48999
2014-10-16,179.800003,181.479996,178.690002,179.83999599999999,5578600,165.31287,2014-10-16,3765.280029,16117.240234,1862.76001
2014-10-17,181.240005,182.83999599999999,180.220001,182.050003,4350200,167.344357,2014-10-17,3815.469971,16380.410156,1886.76001
2014-10-20,166.850006,170.330002,166.690002,169.100006,23416500,155.440435,2014-10-20,3870.080078,16399.669922,1904.01001
2014-10-21,166.399994,166.679993,161.679993,163.229996,20949800,150.044593,2014-10-21,3971.389893,16614.810547,1941.280029
2014-10-22,162.41000400000001,165.41000400000001,161.100006,161.78999299999998,11084800,148.720911,2014-10-22,3949.590088,16461.320312,1927.109985
2014-10-23,162.119995,162.830002,161.53999299999998,162.179993,7599400,149.079407,2014-10-23,4012.27002,16677.900391,1950.819946
2014-10-24,162.080002,162.440002,161.449997,162.080002,6652100,148.987493,2014-10-24,4042.02002,16805.410156,1964.579956
2014-10-27,162.0,162.91000400000001,161.809998,161.869995,4989100,148.794451,2014-10-27,4046.02002,16817.939453,1961.630005
2014-10-28,162.0,163.600006,161.800003,163.600006,7895300,150.384715,2014-10-28,4106.629883,17005.75,1985.050049
2014-10-29,164.330002,164.619995,162.759995,163.46000700000002,4739300,150.256024,2014-10-29,4090.550049,16974.310547,1982.300049
2014-10-30,163.5,164.619995,163.020004,164.350006,3896000,151.074131,2014-10-30,4100.640137,17195.419922,1994.650024
2014-10-31,165.479996,165.58999599999999,163.619995,164.399994,5818000,151.120081,2014-10-31,4158.209961,17390.519531,2018.050049
2014-03-11,164.25,164.53999299999998,163.380005,164.360001,4688200,151.083318,2014-11-03,4169.279785,17366.240234,2017.810059
2014-04-11,164.33999599999999,164.360001,162.240005,162.649994,4246900,149.51144299999999,2014-11-04,4156.22998,17383.839844,2012.099976
2014-05-11,163.130005,163.53999299999998,161.559998,161.820007,4104700,148.748501,2014-11-05,4153.27002,17484.529297,2023.569946
2014-06-11,161.279999,161.529999,160.050003,161.46000700000002,4067600,149.43338799999998,2014-11-06,4164.080078,17554.470703,2031.209961
2014-07-11,161.419998,162.21000700000002,160.850006,162.070007,3494800,149.997952,2014-11-07,4160.5,17573.929688,2031.920044
2014-10-11,161.899994,164.470001,161.610001,163.490005,4958200,151.31217900000001,2014-11-10,4175.950195,17613.740234,2038.26001
2014-11-11,163.699997,163.899994,162.600006,163.300003,3534400,151.13632900000002,2014-11-11,4187.160156,17614.900391,2039.680054
2014-12-11,162.279999,163.0,161.759995,161.919998,3378200,149.859116,2014-11-12,4195.399902,17612.199219,2038.25
2014-11-13,162.0,162.800003,161.800003,162.78999299999998,3239700,150.664308,2014-11-13,4213.47998,17652.789062,2039.329956
2014-11-14,162.100006,164.490005,161.690002,164.16000400000001,4978400,151.932271,2014-11-14,4224.990234,17634.740234,2039.819946
2014-11-17,164.16000400000001,164.970001,163.720001,164.16000400000001,4798900,151.932271,2014-11-17,4213.790039,17647.75,2041.319946
2014-11-18,164.729996,164.75,161.889999,161.889999,5410100,149.831352,2014-11-18,4242.189941,17687.820312,2051.800049
2014-11-19,162.050003,162.100006,160.96000700000002,161.429993,3802600,149.40561,2014-11-19,4222.660156,17685.730469,2048.719971
2014-11-20,160.949997,161.5,159.800003,160.639999,4183100,148.67446,2014-11-20,4242.089844,17719.0,2052.75
2014-11-21,161.830002,161.949997,160.75,160.919998,4076900,148.933603,2014-11-21,4251.319824,17810.060547,2063.5
2014-11-24,161.53999299999998,163.860001,161.059998,162.149994,6619000,150.07198,2014-11-24,4284.319824,17817.900391,2069.409912
2014-11-25,162.649994,163.5,161.559998,161.759995,4062400,149.71103100000002,2014-11-25,4288.22998,17814.939453,2067.030029
2014-11-26,161.929993,162.100006,161.009995,161.949997,3966000,149.88688100000002,2014-11-26,4317.990234,17827.75,2072.830078
2014-11-28,162.75,163.369995,161.440002,162.169998,2405500,150.090495,2014-11-28,4337.790039,17828.240234,2067.560059
2014-01-12,161.639999,163.320007,161.350006,161.53999299999998,4168400,149.507417,2014-12-01,4287.810059,17776.800781,2053.439941
2014-02-12,162.470001,162.729996,161.639999,162.669998,3465700,150.553251,2014-12-02,4305.959961,17879.550781,2066.550049
2014-03-12,162.470001,164.520004,162.0,164.520004,6429100,152.265457,2014-12-03,4312.930176,17912.619141,2074.330078
2014-04-12,164.009995,164.5,163.009995,164.050003,3859400,151.83046399999998,2014-12-04,4311.930176,17900.099609,2071.919922
2014-05-12,163.610001,164.5,162.91000400000001,163.270004,3013500,151.108565,2014-12-05,4311.569824,17958.789062,2075.370117
2014-08-12,163.28999299999998,163.28999299999998,161.53999299999998,161.860001,2851000,149.803588,2014-12-08,4278.339844,17852.480469,2060.310059
2014-09-12,160.83999599999999,163.020004,160.800003,162.990005,3861200,150.849422,2014-12-09,4294.669922,17801.199219,2059.820068
2014-10-12,163.009995,163.330002,160.029999,160.509995,4072800,148.554139,2014-12-10,4224.870117,17533.150391,2026.140015
2014-11-12,160.820007,162.929993,160.520004,161.070007,3989600,149.07243799999998,2014-12-11,4246.47998,17596.339844,2035.329956
2014-12-12,160.25,160.5,155.330002,155.380005,8611700,143.806265,2014-12-12,4199.279785,17280.830078,2002.329956
2014-12-15,155.929993,156.740005,152.83999599999999,153.059998,6500300,141.659068,2014-12-15,4157.410156,17180.839844,1989.630005
2014-12-16,152.029999,154.889999,150.5,151.41000400000001,6782600,140.131976,2014-12-16,4089.600098,17068.869141,1972.73999
2014-12-17,151.520004,153.309998,151.110001,151.929993,5131000,140.613233,2014-12-17,4165.100098,17356.869141,2012.890015
2014-12-18,153.580002,157.679993,153.300003,157.679993,7302400,145.934935,2014-12-18,4267.77002,17778.150391,2061.22998
2014-12-19,157.490005,160.41000400000001,157.490005,158.509995,8864900,146.703112,2014-12-19,4281.779785,17804.800781,2070.649902
2014-12-22,158.330002,161.91000400000001,158.330002,161.440002,4682500,149.414874,2014-12-22,4293.669922,17959.439453,2078.540039
2014-12-23,162.229996,162.899994,161.610001,162.240005,4043300,150.15528700000002,2014-12-23,4279.299805,18024.169922,2082.169922
2014-12-24,162.880005,162.990005,161.610001,161.820007,1868100,149.766573,2014-12-24,4283.100098,18030.210938,2081.879883
2014-12-26,162.270004,163.08999599999999,162.009995,162.33999599999999,1912200,150.24783,2014-12-26,4314.089844,18053.710938,2088.77002
2014-12-29,162.0,162.33999599999999,159.449997,160.509995,3331800,148.554139,2014-12-29,4312.640137,18038.230469,2090.570068
2014-12-30,160.020004,160.820007,159.78999299999998,160.050003,2829900,148.128411,2014-12-30,4282.350098,17983.070312,2080.350098
2014-12-31,160.41000400000001,161.5,160.380005,160.440002,4011900,148.48936,2014-12-31,4236.279785,17823.070312,2058.899902
2015-02-01,161.309998,163.309998,161.0,162.059998,5525500,149.988688,2015-01-02,4230.240234,17832.990234,2058.199951
2015-05-01,161.270004,161.270004,159.190002,159.509995,4880400,147.628626,2015-01-05,4160.959961,17501.650391,2020.579956
2015-06-01,159.669998,159.96000700000002,155.169998,156.070007,6146700,144.444872,2015-01-06,4110.830078,17371.640625,2002.609985
2015-07-01,157.199997,157.199997,154.029999,155.050003,4701800,143.500844,2015-01-07,4160.0,17584.519531,2025.900024
2015-08-01,156.240005,159.03999299999998,155.550003,158.419998,4236800,146.61982,2015-01-08,4240.549805,17907.869141,2062.139893
2015-09-01,158.419998,160.33999599999999,157.25,159.110001,4488300,147.25842600000001,2015-01-09,4213.279785,17737.369141,2044.810059
2015-12-01,159.0,159.25,155.759995,156.440002,4187600,144.787307,2015-01-12,4169.970215,17640.839844,2028.26001
2015-01-13,157.259995,159.970001,155.679993,156.809998,4377500,145.129743,2015-01-13,4166.200195,17613.679688,2023.030029
2015-01-14,154.860001,156.490005,153.740005,155.800003,4677400,144.19497900000002,2015-01-14,4145.839844,17427.089844,2011.27002
2015-01-15,156.690002,156.970001,154.16000400000001,154.570007,4248400,143.056602,2015-01-15,4089.649902,17320.710938,1992.670044
2015-01-16,153.820007,157.630005,153.820007,157.139999,5756000,145.435164,2015-01-16,4142.140137,17511.570312,2019.420044
2015-01-20,156.699997,157.330002,154.029999,156.949997,8392800,145.259314,2015-01-20,4171.209961,17515.230469,2022.550049
2015-01-21,153.029999,154.5,151.070007,152.08999599999999,11897100,140.761319,2015-01-21,4192.089844,17554.279297,2032.119995
2015-01-22,151.940002,155.720001,151.759995,155.389999,6120100,143.815515,2015-01-22,4270.359863,17813.980469,2063.149902
2015-01-23,155.029999,157.600006,154.889999,155.869995,4834800,144.259758,2015-01-23,4278.140137,17672.599609,2051.820068
2015-01-26,158.259995,159.46000700000002,155.770004,156.360001,7888100,144.71326399999998,2015-01-26,4275.720215,17678.699219,2057.090088
2015-01-27,154.940002,155.08999599999999,152.58999599999999,153.669998,5659600,142.223631,2015-01-27,4165.5,17387.210938,2029.550049
2015-01-28,154.0,154.529999,151.550003,151.550003,4495900,140.261548,2015-01-28,4140.379883,17191.369141,2002.160034
2015-01-29,151.380005,155.580002,149.520004,155.479996,8320800,143.898808,2015-01-29,4181.350098,17416.849609,2021.25
2015-01-30,153.91000400000001,155.240005,153.03999299999998,153.309998,6563600,141.890446,2015-01-30,4148.430176,17164.949219,1994.98999
2015-02-02,154.0,154.66000400000001,151.509995,154.66000400000001,4712200,143.139895,2015-02-02,4188.589844,17361.039062,2020.849976
2015-03-02,154.75,158.600006,154.75,158.470001,5539400,146.666098,2015-02-03,4229.149902,17666.400391,2050.030029
2015-04-02,157.21000700000002,158.71000700000002,156.699997,156.96000700000002,3678500,145.268578,2015-02-04,4221.200195,17673.019531,2041.51001
